"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"202910_s_at",0.00604,-3.0821903,-0.52900154,"ADGRE5","adhesion G protein-coupled receptor E5","976"
"1566764_at",0.00605,-3.0816842,-0.65596798,"MACC1","metastasis associated in colon cancer 1","346389"
"210051_at",0.00605,-3.081624,-0.6505979,"RAPGEF3","Rap guanine nucleotide exchange factor 3","10411"
"242818_x_at",0.00605,3.0814351,0.36088998,"YIPF4","Yip1 domain family member 4","84272"
"222866_s_at",0.00605,-3.0814288,-0.32791509,"FLVCR2","feline leukemia virus subgroup C cellular receptor family member 2","55640"
"230657_at",0.00605,3.0813641,0.34061435,"TMEM165","transmembrane protein 165","55858"
"237078_at",0.00606,-3.0812558,-0.31668142,"","",""
"229339_at",0.00606,-3.0811255,-0.27012419,"MYOCD","myocardin","93649"
"241093_at",0.00606,-3.0810954,-0.31554183,"","",""
"203340_s_at",0.00607,3.0804238,0.40460144,"SLC25A12","solute carrier family 25 member 12","8604"
"239286_at",0.00607,-3.0803187,-0.49438536,"CDH11","cadherin 11","1009"
"205514_at",0.00607,3.0800495,0.37511817,"ZNF415","zinc finger protein 415","55786"
"1559258_a_at",0.00607,-3.0799725,-0.21517704,"CT83","cancer/testis antigen 83","203413"
"1564794_at",0.00608,-3.0795478,-0.24371722,"","",""
"205428_s_at",0.00608,-3.0795092,-0.21689004,"CALB2","calbindin 2","794"
"214266_s_at",0.00608,-3.0792138,-0.30968377,"PDLIM7","PDZ and LIM domain 7","9260"
"1554767_s_at",0.00609,3.0787052,0.56105712,"CRYZL1","crystallin zeta like 1","9946"
"211967_at",0.00609,3.0784642,0.57652502,"TMEM123","transmembrane protein 123","114908"
"220477_s_at",0.00611,3.0772929,1.24274109,"TMEM230","transmembrane protein 230","29058"
"209351_at",0.00612,-3.0768373,-0.73307599,"KRT14","keratin 14","3861"
"223834_at",0.00612,-3.0768231,-0.27460781,"CD274","CD274 molecule","29126"
"1566446_at",0.00612,-3.0767816,-0.31526503,"","",""
"226808_at",0.00612,3.0765876,0.38363874,"ZNF862","zinc finger protein 862","643641"
"200072_s_at",0.00612,3.0764767,0.46033882,"HNRNPM","heterogeneous nuclear ribonucleoprotein M","4670"
"1553204_at",0.00612,-3.0763176,-0.27101764,"C20orf166-AS1","C20orf166 antisense RNA 1","253868"
"225166_at",0.00613,-3.0757658,-0.62031966,"ARHGAP18","Rho GTPase activating protein 18","93663"
"241462_at",0.00614,-3.0754023,-0.28141235,"","",""
"201460_at",0.00614,-3.0749856,-0.33377619,"MAPKAPK2","mitogen-activated protein kinase-activated protein kinase 2","9261"
"206030_at",0.00614,3.0747974,0.66861369,"ASPA","aspartoacylase","443"
"205214_at",0.00615,-3.0741751,-0.45464792,"STK17B","serine/threonine kinase 17b","9262"
"236401_at",0.00615,3.0740113,0.34204585,"GIMAP1","GTPase, IMAP family member 1","170575"
"222851_at",0.00615,3.0739906,0.53740416,"ZNF654","zinc finger protein 654","55279"
"244868_at",0.00616,-3.073896,-0.3740702,"","",""
"228868_x_at",0.00616,-3.0738811,-0.36496943,"CDT1","chromatin licensing and DNA replication factor 1","81620"
"219222_at",0.00616,3.0738731,0.25681735,"RBKS","ribokinase","64080"
"1555854_at",0.00616,3.0736832,0.39010791,"LOC101930400///AKR1C2///AKR1C1","aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2///aldo-keto reductase family 1 member C1","101930400///1646///1645"
"231883_at",0.00616,3.0736158,0.28152468,"FBXW8","F-box and WD repeat domain containing 8","26259"
"243583_at",0.00616,-3.0735689,-0.23048254,"","",""
"1553286_at",0.00616,3.0734943,0.217126,"ZNF555","zinc finger protein 555","148254"
"1570087_at",0.00616,-3.0734423,-0.30814602,"","",""
"1553249_at",0.00616,-3.0733653,-0.22004784,"SMC1B","structural maintenance of chromosomes 1B","27127"
"230585_at",0.00616,3.0733002,0.93153838,"KCNJ15","potassium voltage-gated channel subfamily J member 15","3772"
"229516_at",0.00617,3.0732302,0.24921402,"WDR31","WD repeat domain 31","114987"
"235264_at",0.00617,3.0731994,0.47097147,"HCFC2","host cell factor C2","29915"
"226743_at",0.00617,3.0730784,0.88768537,"SLFN11","schlafen family member 11","91607"
"202359_s_at",0.00617,3.0729384,0.48506867,"SNX19","sorting nexin 19","399979"
"207167_at",0.00617,-3.0727714,-0.26160995,"CD101","CD101 molecule","9398"
"54051_at",0.00618,3.0724385,0.49387242,"PKNOX1","PBX/knotted 1 homeobox 1","5316"
"235363_at",0.00618,-3.0724269,-0.45210648,"","",""
"207424_at",0.00618,-3.0723913,-0.33408181,"MYF5","myogenic factor 5","4617"
"225913_at",0.00618,-3.0723766,-0.346474,"PEAK1","pseudopodium enriched atypical kinase 1","79834"
"228933_at",0.00618,3.0722307,0.96149746,"NHS","NHS actin remodeling regulator","4810"
"243902_at",0.00618,-3.072098,-0.33501087,"","",""
"206201_s_at",0.00618,3.0719759,1.22499105,"MEOX2","mesenchyme homeobox 2","4223"
"222617_s_at",0.00618,3.0719442,0.27878071,"FAM204A","family with sequence similarity 204 member A","63877"
"224860_at",0.00619,3.0716278,0.45134314,"TMEM261","transmembrane protein 261","90871"
"211250_s_at",0.00619,-3.0713687,-0.36512377,"SH3BP2","SH3 domain binding protein 2","6452"
"1563816_at",0.00619,-3.0712583,-0.18575153,"GAB4","GRB2 associated binding protein family member 4","128954"
"221875_x_at",0.00619,-3.0711595,-0.56816471,"HLA-F","major histocompatibility complex, class I, F","3134"
"1555145_at",0.0062,-3.0709552,-0.23337602,"CCSAP","centriole, cilia and spindle associated protein","126731"
"213415_at",0.0062,3.0708328,0.49927938,"CLIC2","chloride intracellular channel 2","1193"
"217895_at",0.0062,3.0704556,0.29175823,"PTCD3","pentatricopeptide repeat domain 3","55037"
"1559096_x_at",0.00621,3.0702835,0.64978118,"FBXO9","F-box protein 9","26268"
"208909_at",0.00621,3.0702686,0.31012964,"UQCRFS1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1","7386"
"218632_at",0.00621,-3.0702271,-0.36692507,"HECTD3","HECT domain E3 ubiquitin protein ligase 3","79654"
"206725_x_at",0.00621,-3.0701233,-0.31659629,"BMP1","bone morphogenetic protein 1","649"
"232336_at",0.00621,-3.0699501,-0.2926234,"ZSWIM5","zinc finger SWIM-type containing 5","57643"
"1569871_at",0.00621,-3.0699185,-0.29613331,"LMF1","lipase maturation factor 1","64788"
"229852_at",0.00621,3.0696345,0.2160225,"NMNAT1","nicotinamide nucleotide adenylyltransferase 1","64802"
"211070_x_at",0.00622,-3.0695658,-0.47111087,"DBI","diazepam binding inhibitor, acyl-CoA binding protein","1622"
"203375_s_at",0.00622,3.0693003,0.45256959,"TPP2","tripeptidyl peptidase 2","7174"
"1554405_a_at",0.00622,-3.0691598,-0.22355664,"LINC00161","long intergenic non-protein coding RNA 161","118421"
"225496_s_at",0.00623,-3.0688654,-0.57023164,"SYTL2","synaptotagmin like 2","54843"
"218493_at",0.00623,3.0687371,0.5290905,"SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25","79622"
"202110_at",0.00623,3.0683113,0.35708882,"COX7B","cytochrome c oxidase subunit 7B","1349"
"228881_at",0.00623,3.0682794,0.38229483,"PARL","presenilin associated rhomboid like","55486"
"227265_at",0.00624,3.0678924,0.86961333,"FGL2","fibrinogen like 2","10875"
"205124_at",0.00624,-3.0677526,-0.29599712,"MEF2B///BORCS8///BORCS8-MEF2B","myocyte enhancer factor 2B///BLOC-1 related complex subunit 8///BORCS8-MEF2B readthrough","100271849///729991///4207"
"202462_s_at",0.00624,3.0674979,0.31209983,"DDX46","DEAD-box helicase 46","9879"
"232564_at",0.00625,-3.0674514,-0.19738081,"SLC9A5","solute carrier family 9 member A5","6553"
"37590_g_at",0.00625,3.0673673,0.33127014,"","",""
"221678_at",0.00625,-3.0672873,-0.26542154,"ABHD6","abhydrolase domain containing 6","57406"
"1557874_at",0.00625,-3.0672496,-0.21979511,"GRID1-AS1","GRID1 antisense RNA 1","100507470"
"220189_s_at",0.00625,-3.0672477,-0.59237501,"MGAT4B","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B","11282"
"224946_s_at",0.00625,3.0672284,0.30806762,"CCDC115","coiled-coil domain containing 115","84317"
"217356_s_at",0.00625,3.0672032,0.7755374,"PGK1","phosphoglycerate kinase 1","5230"
"210349_at",0.00625,-3.0671584,-0.23643143,"CAMK4","calcium/calmodulin dependent protein kinase IV","814"
"234772_s_at",0.00625,-3.0671461,-0.31267893,"KRTAP2-2///KRTAP2-1","keratin associated protein 2-2///keratin associated protein 2-1","728279///81872"
"211571_s_at",0.00625,-3.0669533,-1.17461671,"VCAN","versican","1462"
"217075_x_at",0.00626,-3.0666944,-0.23069802,"KMT2B","lysine methyltransferase 2B","9757"
"236858_s_at",0.00626,-3.0664149,-0.33311573,"RUNX2","runt related transcription factor 2","860"
"221982_x_at",0.00627,-3.0660276,-0.25132479,"LAGE3","L antigen family member 3","8270"
"209249_s_at",0.00627,3.0656771,0.43922182,"GHITM","growth hormone inducible transmembrane protein","27069"
"232916_at",0.00627,-3.0654072,-0.33900094,"","",""
"237112_at",0.00628,-3.0651983,-0.41783789,"","",""
"217149_x_at",0.00628,-3.0646768,-0.21917737,"TNK1","tyrosine kinase non receptor 1","8711"
"209078_s_at",0.00628,3.0646549,0.59534272,"TXN2","thioredoxin 2","25828"
"229129_at",0.00629,3.0641024,0.393208,"HNRNPD","heterogeneous nuclear ribonucleoprotein D","3184"
"223223_at",0.00629,3.0640248,0.34585052,"ARV1","ARV1 homolog, fatty acid homeostasis modulator","64801"
"214572_s_at",0.00629,-3.0639359,-0.24668912,"INSL3","insulin like 3","3640"
"205882_x_at",0.0063,3.0638858,1.33933518,"ADD3","adducin 3","120"
"219480_at",0.0063,3.0635447,0.34301268,"SNAI1","snail family transcriptional repressor 1","6615"
"224865_at",0.0063,3.0634375,0.45409544,"FAR1","fatty acyl-CoA reductase 1","84188"
"209862_s_at",0.0063,3.0632975,0.63777044,"CEP57","centrosomal protein 57","9702"
"210115_at",0.0063,-3.0632816,-0.41288544,"RPL39L","ribosomal protein L39 like","116832"
"44673_at",0.00631,-3.0631503,-0.41437643,"SIGLEC1","sialic acid binding Ig like lectin 1","6614"
"228561_at",0.00631,3.0631122,0.42451332,"CDC37L1","cell division cycle 37 like 1","55664"
"239484_at",0.00631,3.0630625,0.2812461,"TRPM7","transient receptor potential cation channel subfamily M member 7","54822"
"225710_at",0.00631,-3.0626633,-0.75749232,"GNB4","G protein subunit beta 4","59345"
"224570_s_at",0.00631,3.0626254,0.5279051,"IRF2BP2","interferon regulatory factor 2 binding protein 2","359948"
"34858_at",0.00631,3.0626106,0.44033694,"KCTD2","potassium channel tetramerization domain containing 2","23510"
"1554456_a_at",0.00631,3.0625754,0.59291363,"LINS1","lines homolog 1","55180"
"221817_at",0.00632,-3.0623806,-0.22962626,"DOLPP1","dolichyldiphosphatase 1","57171"
"214033_at",0.00632,-3.0621299,-0.49615594,"LOC101930322///ABCC6P2///ABCC6P1///ABCC6","multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6 pseudogene 2///ATP binding cassette subfamily C member 6 pseudogene 1///ATP binding cassette subfamily C member 6","101930322///730013///653190///368"
"208808_s_at",0.00632,3.0619811,0.36815995,"HMGB2","high mobility group box 2","3148"
"227606_s_at",0.00632,-3.0618462,-0.29684226,"STAMBPL1","STAM binding protein like 1","57559"
"202125_s_at",0.00633,-3.0615452,-0.4785365,"TRAK2","trafficking kinesin protein 2","66008"
"1554472_a_at",0.00633,3.0611533,0.38481439,"PHF20L1","PHD finger protein 20-like 1","51105"
"234376_at",0.00634,-3.0609588,-0.2422913,"MYCN","v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog","4613"
"209919_x_at",0.00634,-3.0609337,-0.85895256,"GGT2///GGTLC1///GGTLC2///GGT1","gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1","728441///92086///91227///2678"
"211813_x_at",0.00634,3.0608924,1.39659043,"DCN","decorin","1634"
"236198_at",0.00634,-3.0607403,-0.39175585,"LINC01215","long intergenic non-protein coding RNA 1215","101929623"
"1563138_at",0.00634,-3.0606672,-0.26313372,"","",""
"204717_s_at",0.00634,-3.0606337,-0.26805659,"SLC29A2","solute carrier family 29 member 2","3177"
"206958_s_at",0.00634,3.0605525,0.48897671,"UPF3A","UPF3 regulator of nonsense transcripts homolog A (yeast)","65110"
"203351_s_at",0.00635,3.0603086,0.27081872,"ORC4","origin recognition complex subunit 4","5000"
"210825_s_at",0.00635,3.0601577,0.26907497,"PEBP1","phosphatidylethanolamine binding protein 1","5037"
"202572_s_at",0.00635,-3.0600815,-0.47391412,"DLGAP4","DLG associated protein 4","22839"
"230293_at",0.00635,-3.0600258,-0.34205171,"MEAF6","MYST/Esa1 associated factor 6","64769"
"203649_s_at",0.00635,-3.059866,-1.25957836,"PLA2G2A","phospholipase A2 group IIA","5320"
"1557645_at",0.00636,-3.0596392,-0.27006292,"","",""
"205860_x_at",0.00636,-3.0596228,-0.26581047,"FOLH1B///FOLH1","folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1","219595///2346"
"212772_s_at",0.00636,-3.0594266,-0.33792483,"ABCA2","ATP binding cassette subfamily A member 2","20"
"208555_x_at",0.00636,-3.0591628,-0.38328688,"CST2","cystatin SA","1470"
"202718_at",0.00636,-3.0591238,-0.70720998,"IGFBP2","insulin like growth factor binding protein 2","3485"
"201754_at",0.00636,3.059117,0.24070178,"COX6C","cytochrome c oxidase subunit 6C","1345"
"238744_at",0.00637,3.0585565,0.3433552,"DPH6","diphthamine biosynthesis 6","89978"
"217176_s_at",0.00638,3.0577385,0.32514525,"ZFX","zinc finger protein, X-linked","7543"
"203478_at",0.00638,3.0577001,0.31754441,"NDUFC1","NADH:ubiquinone oxidoreductase subunit C1","4717"
"235403_at",0.00638,-3.0576035,-0.26996261,"","",""
"51228_at",0.00639,3.0571208,0.22204765,"RBM12B","RNA binding motif protein 12B","389677"
"235800_at",0.0064,3.0566824,0.48216031,"","",""
"228910_at",0.0064,-3.0564609,-0.44936603,"CD82","CD82 molecule","3732"
"240228_at",0.00641,-3.0557858,-0.22409707,"CSMD3","CUB and Sushi multiple domains 3","114788"
"65517_at",0.00641,-3.055779,-0.38547669,"AP1M2","adaptor related protein complex 1 mu 2 subunit","10053"
"233520_s_at",0.00641,-3.0557096,-0.58215664,"CMYA5","cardiomyopathy associated 5","202333"
"210121_at",0.00641,3.0557016,0.43212773,"B3GALT2","beta-1,3-galactosyltransferase 2","8707"
"222521_x_at",0.00641,3.055661,0.36668485,"NDUFC2-KCTD14///NDUFC2","NDUFC2-KCTD14 readthrough///NADH:ubiquinone oxidoreductase subunit C2","100532726///4718"
"227801_at",0.00641,-3.0556586,-0.47701326,"TRIM59","tripartite motif containing 59","286827"
"211896_s_at",0.00641,3.0556271,1.57540198,"DCN","decorin","1634"
"209829_at",0.00641,-3.0556151,-0.71116671,"FAM65B","family with sequence similarity 65 member B","9750"
"214762_at",0.00641,3.0554908,0.4087489,"ATP6V1G2","ATPase H+ transporting V1 subunit G2","534"
"229661_at",0.00642,3.0553969,0.50029982,"SALL4","spalt like transcription factor 4","57167"
"205211_s_at",0.00642,-3.0550777,-0.36335857,"RIN1","Ras and Rab interactor 1","9610"
"204104_at",0.00642,-3.0549378,-0.36131785,"SNAPC2","small nuclear RNA activating complex polypeptide 2","6618"
"1568930_at",0.00643,-3.0545953,-0.29005181,"EFCAB1","EF-hand calcium binding domain 1","79645"
"226988_s_at",0.00643,-3.0541448,-0.49816781,"MYH14","myosin, heavy chain 14, non-muscle","79784"
"1561405_s_at",0.00645,-3.0531324,-0.33042393,"LOC101930343///STRC///CATSPER2","uncharacterized LOC101930343///stereocilin///cation channel sperm associated 2","101930343///161497///117155"
"227069_at",0.00646,3.0526015,0.373903,"CUX1","cut like homeobox 1","1523"
"219737_s_at",0.00646,3.0522389,0.59827569,"PCDH9","protocadherin 9","5101"
"230745_s_at",0.00646,-3.0522195,-0.3012989,"TOX3","TOX high mobility group box family member 3","27324"
"227551_at",0.00646,3.0520494,0.52497484,"ABHD17B","abhydrolase domain containing 17B","51104"
"211951_at",0.00647,3.0519577,0.37985804,"NOLC1","nucleolar and coiled-body phosphoprotein 1","9221"
"239082_at",0.00647,3.0519322,0.48796586,"FZD3","frizzled class receptor 3","7976"
"201036_s_at",0.00647,3.0518846,0.35274248,"HADH","hydroxyacyl-CoA dehydrogenase","3033"
"240895_at",0.00647,-3.0518687,-0.20669115,"","",""
"227530_at",0.00647,3.0517381,0.80004094,"AKAP12","A-kinase anchoring protein 12","9590"
"219682_s_at",0.00648,3.0509192,0.52038112,"TBX3","T-box 3","6926"
"234451_at",0.00648,-3.0508099,-0.32153528,"","",""
"226554_at",0.00648,-3.0507891,-0.29705667,"ZBTB7A","zinc finger and BTB domain containing 7A","51341"
"227458_at",0.00649,-3.0504732,-0.54559918,"CD274","CD274 molecule","29126"
"209608_s_at",0.00649,3.0502205,0.23385662,"ACAT2","acetyl-CoA acetyltransferase 2","39"
"211531_x_at",0.0065,-3.0497215,-0.27713403,"PRB1","proline rich protein BstNI subfamily 1","5542"
"208736_at",0.0065,-3.0497198,-0.30415062,"ARPC3","actin related protein 2/3 complex subunit 3","10094"
"205816_at",0.0065,-3.0496741,-0.28369354,"ITGB8","integrin subunit beta 8","3696"
"225684_at",0.0065,3.0495519,0.30740663,"SKA2","spindle and kinetochore associated complex subunit 2","348235"
"233972_s_at",0.0065,-3.0495076,-0.21545204,"FEZF2","FEZ family zinc finger 2","55079"
"225619_at",0.0065,3.0494106,0.65722922,"SLAIN1","SLAIN motif family member 1","122060"
"231947_at",0.0065,3.0492759,0.56433543,"MYCT1","myc target 1","80177"
"235908_at",0.00651,-3.049109,-0.2540319,"MMP11","matrix metallopeptidase 11","4320"
"205042_at",0.00651,3.0491019,0.3973855,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase","10020"
"213780_at",0.00651,-3.0490968,-0.30143609,"TCHH","trichohyalin","7062"
"243856_at",0.00651,-3.0488123,-0.22216835,"LANCL3","LanC like 3","347404"
"212966_at",0.00651,3.0487871,0.63595025,"HIC2","hypermethylated in cancer 2","23119"
"224867_at",0.00651,3.0486131,0.37921858,"MINOS1","mitochondrial inner membrane organizing system 1","440574"
"227665_at",0.00652,3.0483415,0.24737822,"","",""
"1561368_at",0.00652,-3.0483287,-0.22992186,"LOC105376081","uncharacterized LOC105376081","105376081"
"232557_at",0.00652,-3.0482914,-0.39056411,"UBAP1L","ubiquitin associated protein 1 like","390595"
"244080_at",0.00652,3.0482545,1.00192005,"","",""
"219385_at",0.00653,-3.047748,-0.33379557,"SLAMF8","SLAM family member 8","56833"
"229676_at",0.00653,3.0476017,0.70040799,"MTPAP","mitochondrial poly(A) polymerase","55149"
"223598_at",0.00653,-3.0472475,-0.56645778,"RAD23B","RAD23 homolog B, nucleotide excision repair protein","5887"
"235896_s_at",0.00654,-3.0469403,-0.35849822,"MIEF2","mitochondrial elongation factor 2","125170"
"212270_x_at",0.00654,3.0468761,0.22476901,"RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17","RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17","100526842///100124516///497661///26791///26790///6139"
"1563646_a_at",0.00654,3.0468139,0.52424301,"TMEM67","transmembrane protein 67","91147"
"215942_s_at",0.00654,-3.0465113,-0.25573224,"GTSE1","G2 and S-phase expressed 1","51512"
"243555_at",0.00655,-3.0464442,-0.383505,"","",""
"243887_at",0.00655,3.0460806,0.3207478,"MRPL30","mitochondrial ribosomal protein L30","51263"
"207610_s_at",0.00655,-3.0460131,-0.2130964,"ADGRE2","adhesion G protein-coupled receptor E2","30817"
