"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"214290_s_at",0.00536,-2.93,-0.849,"HIST2H2AA4///HIST2H2AA3","histone cluster 2, H2aa4///histone cluster 2, H2aa3","723790///8337"
"201985_at",0.00536,2.93,0.263,"KIAA0196","KIAA0196","9897"
"212906_at",0.00537,2.93,0.429,"GRAMD1B","GRAM domain containing 1B","57476"
"213700_s_at",0.00537,-2.93,-0.257,"PKM","pyruvate kinase, muscle","5315"
"34764_at",0.00538,2.93,0.475,"LARS2","leucyl-tRNA synthetase 2, mitochondrial","23395"
"221908_at",0.00538,-2.93,-0.391,"RNFT2","ring finger protein, transmembrane 2","84900"
"202613_at",0.00539,-2.93,-0.373,"CTPS1","CTP synthase 1","1503"
"209875_s_at",0.00541,-2.93,-1.63,"SPP1","secreted phosphoprotein 1","6696"
"218233_s_at",0.00542,2.93,0.245,"TOMM6///PRICKLE4","translocase of outer mitochondrial membrane 6///prickle planar cell polarity protein 4","100188893///29964"
"62987_r_at",0.00542,-2.93,-0.276,"CACNG4","calcium voltage-gated channel auxiliary subunit gamma 4","27092"
"201076_at",0.00543,2.93,0.381,"SNU13","SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)","4809"
"202600_s_at",0.00543,-2.93,-0.935,"NRIP1","nuclear receptor interacting protein 1","8204"
"212095_s_at",0.00544,-2.93,-0.829,"MTUS1","microtubule associated tumor suppressor 1","57509"
"65718_at",0.00545,2.92,0.27,"ADGRA2","adhesion G protein-coupled receptor A2","25960"
"204449_at",0.00545,2.92,0.19,"PDCL","phosducin like","5082"
"AFFX-LysX-M_at",0.00546,-2.92,-4.53,"","",""
"203951_at",0.00546,2.92,0.766,"CNN1","calponin 1","1264"
"207016_s_at",0.00546,2.92,0.314,"LOC101928635///ALDH1A2","uncharacterized LOC101928635///aldehyde dehydrogenase 1 family member A2","101928635///8854"
"200813_s_at",0.00546,2.92,0.361,"PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1","5048"
"201659_s_at",0.00546,2.92,0.397,"ARL1","ADP ribosylation factor like GTPase 1","400"
"201232_s_at",0.00546,2.92,0.378,"PSMD13","proteasome 26S subunit, non-ATPase 13","5719"
"200925_at",0.00546,2.92,0.307,"COX6A1","cytochrome c oxidase subunit 6A1","1337"
"217143_s_at",0.00548,-2.92,-1.73,"YME1L1","YME1 like 1 ATPase","10730"
"221688_s_at",0.00548,2.92,0.351,"IMP3","IMP3, U3 small nucleolar ribonucleoprotein","55272"
"215545_at",0.00548,-2.92,-0.403,"","",""
"221749_at",0.0055,2.92,0.367,"YTHDF3","YTH N6-methyladenosine RNA binding protein 3","253943"
"203680_at",0.00551,2.92,0.687,"PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta","5577"
"214783_s_at",0.00552,2.92,0.271,"ANXA11","annexin A11","311"
"201323_at",0.00552,2.92,0.438,"MIR6733///EBNA1BP2","microRNA 6733///EBNA1 binding protein 2","102465439///10969"
"204791_at",0.00553,2.92,0.569,"NR2C1","nuclear receptor subfamily 2 group C member 1","7181"
"205021_s_at",0.00553,-2.92,-0.363,"FOXN3","forkhead box N3","1112"
"213109_at",0.00553,-2.92,-0.277,"TNIK","TRAF2 and NCK interacting kinase","23043"
"212091_s_at",0.00555,2.92,0.699,"COL6A1","collagen type VI alpha 1 chain","1291"
"221656_s_at",0.00555,2.92,0.423,"ARHGEF10L","Rho guanine nucleotide exchange factor 10 like","55160"
"221732_at",0.00556,-2.92,-0.332,"CANT1","calcium activated nucleotidase 1","124583"
"202092_s_at",0.00556,2.92,0.258,"ARL2BP","ADP ribosylation factor like GTPase 2 binding protein","23568"
"219294_at",0.00556,2.92,0.177,"CENPQ","centromere protein Q","55166"
"202488_s_at",0.00556,-2.92,-0.268,"FXYD3","FXYD domain containing ion transport regulator 3","5349"
"220324_at",0.00556,2.92,0.147,"LINC00472","long intergenic non-protein coding RNA 472","79940"
"202902_s_at",0.00558,-2.92,-1.07,"CTSS","cathepsin S","1520"
"210427_x_at",0.00558,-2.92,-0.544,"ANXA2","annexin A2","302"
"203297_s_at",0.00558,-2.92,-0.375,"JARID2","jumonji and AT-rich interaction domain containing 2","3720"
"201861_s_at",0.00559,-2.92,-0.388,"LRRFIP1","LRR binding FLII interacting protein 1","9208"
"211458_s_at",0.00559,2.92,0.526,"GABARAPL3///GABARAPL1","GABA type A receptor associated protein like 3 pseudogene///GABA type A receptor associated protein like 1","23766///23710"
"221821_s_at",0.00559,2.92,0.367,"KANSL2","KAT8 regulatory NSL complex subunit 2","54934"
"221538_s_at",0.00559,-2.92,-0.501,"PLXNA1","plexin A1","5361"
"218715_at",0.0056,2.92,0.259,"UTP6","UTP6, small subunit processome component","55813"
"205791_x_at",0.00561,2.91,0.0929,"ZNF230","zinc finger protein 230","7773"
"221794_at",0.00564,-2.91,-0.674,"DOCK6","dedicator of cytokinesis 6","57572"
"221523_s_at",0.00564,2.91,1.16,"RRAGD","Ras related GTP binding D","58528"
"204347_at",0.00564,-2.91,-0.245,"LOC100507855///AK4","adenylate kinase 4, mitochondrial-like///adenylate kinase 4","100507855///205"
"202703_at",0.00565,2.91,0.269,"DUSP11","dual specificity phosphatase 11","8446"
"221260_s_at",0.00565,-2.91,-0.37,"CSRNP2","cysteine and serine rich nuclear protein 2","81566"
"55705_at",0.00566,-2.91,-0.234,"R3HDM4","R3H domain containing 4","91300"
"214223_at",0.00567,-2.91,-0.143,"PTP4A3","protein tyrosine phosphatase type IVA, member 3","11156"
"209108_at",0.00567,2.91,0.358,"TSPAN6","tetraspanin 6","7105"
"219752_at",0.00567,-2.91,-0.466,"RASAL1","RAS protein activator like 1","8437"
"212911_at",0.0057,2.91,0.311,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16","23341"
"202216_x_at",0.0057,2.91,0.417,"NFYC","nuclear transcription factor Y subunit gamma","4802"
"217137_x_at",0.0057,-2.91,-0.437,"","",""
"221434_s_at",0.00573,2.91,0.351,"SLIRP","SRA stem-loop interacting RNA binding protein","81892"
"210912_x_at",0.00573,2.91,0.186,"GSTM4","glutathione S-transferase mu 4","2948"
"AFFX-LysX-3_at",0.00573,-2.91,-4.53,"","",""
"212200_at",0.00575,-2.91,-0.438,"ANKLE2","ankyrin repeat and LEM domain containing 2","23141"
"213853_at",0.00575,2.9,0.342,"DNAJC24","DnaJ heat shock protein family (Hsp40) member C24","120526"
"211622_s_at",0.00575,-2.9,-0.359,"ARF3","ADP ribosylation factor 3","377"
"206409_at",0.00577,-2.9,-0.505,"TIAM1","T-cell lymphoma invasion and metastasis 1","7074"
"222150_s_at",0.00577,2.9,0.539,"GSAP","gamma-secretase activating protein","54103"
"203490_at",0.00577,-2.9,-0.522,"ELF4","E74 like ETS transcription factor 4","2000"
"209868_s_at",0.00577,2.9,0.372,"RBMS1","RNA binding motif single stranded interacting protein 1","5937"
"211228_s_at",0.00579,2.9,0.357,"RAD17","RAD17 checkpoint clamp loader component","5884"
"208830_s_at",0.0058,-2.9,-0.376,"SUPT6H","SPT6 homolog, histone chaperone","6830"
"212712_at",0.00581,-2.9,-0.226,"CAMSAP1","calmodulin regulated spectrin associated protein 1","157922"
"214073_at",0.00582,-2.9,-0.449,"CTTN","cortactin","2017"
"202729_s_at",0.00582,-2.9,-0.967,"LTBP1","latent transforming growth factor beta binding protein 1","4052"
"210740_s_at",0.00582,-2.9,-0.396,"ITPK1","inositol-tetrakisphosphate 1-kinase","3705"
"219939_s_at",0.00583,2.9,0.222,"CSDE1","cold shock domain containing E1","7812"
"216115_at",0.00583,-2.9,-0.728,"NF1P9///NF1","neurofibromin 1 pseudogene 9///neurofibromin 1","101930150///4763"
"209146_at",0.00584,-2.9,-0.467,"MSMO1","methylsterol monooxygenase 1","6307"
"AFFX-r2-Bs-thr-5_s_at",0.00584,-2.9,-4.41,"","",""
"207127_s_at",0.00584,2.9,0.344,"HNRNPH3","heterogeneous nuclear ribonucleoprotein H3","3189"
"200792_at",0.00584,2.9,0.271,"XRCC6","X-ray repair cross complementing 6","2547"
"203995_at",0.00584,2.9,0.314,"C21orf2","chromosome 21 open reading frame 2","755"
"201020_at",0.00584,-2.9,-0.446,"YWHAH","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta","7533"
"201908_at",0.00586,-2.9,-0.395,"DVL3","dishevelled segment polarity protein 3","1857"
"202943_s_at",0.00586,-2.9,-0.435,"NAGA","alpha-N-acetylgalactosaminidase","4668"
"211792_s_at",0.00586,-2.9,-0.32,"CDKN2C","cyclin dependent kinase inhibitor 2C","1031"
"201160_s_at",0.00586,-2.9,-0.392,"YBX3","Y-box binding protein 3","8531"
"AFFX-r2-Bs-lys-M_at",0.00587,-2.9,-4.53,"","",""
"217842_at",0.00587,2.9,0.502,"C7orf55-LUC7L2///LUC7L2","C7orf55-LUC7L2 readthrough///LUC7 like 2, pre-mRNA splicing factor","100996928///51631"
"201602_s_at",0.00588,2.9,0.669,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A","4659"
"213228_at",0.00588,2.9,1.4,"PDE8B","phosphodiesterase 8B","8622"
"201428_at",0.00588,-2.9,-0.645,"CLDN4","claudin 4","1364"
"212717_at",0.00588,-2.9,-0.278,"PLEKHM1","pleckstrin homology and RUN domain containing M1","9842"
"213546_at",0.00589,-2.9,-0.743,"DKFZP586I1420","uncharacterized protein DKFZp586I1420","222161"
"203298_s_at",0.00589,2.9,0.278,"JARID2","jumonji and AT-rich interaction domain containing 2","3720"
"206959_s_at",0.0059,2.9,0.384,"UPF3A","UPF3 regulator of nonsense transcripts homolog A (yeast)","65110"
"200669_s_at",0.0059,2.9,0.252,"UBE2D3","ubiquitin conjugating enzyme E2 D3","7323"
"203633_at",0.0059,2.9,0.42,"CPT1A","carnitine palmitoyltransferase 1A","1374"
"216791_at",0.00591,-2.89,-0.403,"","",""
"214074_s_at",0.00591,-2.89,-0.255,"CTTN","cortactin","2017"
"219215_s_at",0.00591,2.89,0.714,"SLC39A4","solute carrier family 39 member 4","55630"
"218531_at",0.00591,-2.89,-0.35,"TMEM134","transmembrane protein 134","80194"
"206002_at",0.00592,-2.89,-1.07,"ADGRG2","adhesion G protein-coupled receptor G2","10149"
"215728_s_at",0.00593,-2.89,-0.306,"ACOT7","acyl-CoA thioesterase 7","11332"
"214890_s_at",0.00594,2.89,0.267,"FAM149A","family with sequence similarity 149 member A","25854"
"202104_s_at",0.00594,2.89,0.376,"LOC101930112///SPG7","uncharacterized LOC101930112///SPG7, paraplegin matrix AAA peptidase subunit","101930112///6687"
"209790_s_at",0.00594,-2.89,-0.322,"CASP6","caspase 6","839"
"218026_at",0.00595,2.89,0.285,"COA3","cytochrome c oxidase assembly factor 3","28958"
"44673_at",0.00595,-2.89,-0.274,"SIGLEC1","sialic acid binding Ig like lectin 1","6614"
"221021_s_at",0.00596,2.89,0.211,"CTNNBL1","catenin beta like 1","56259"
"221730_at",0.00596,-2.89,-1.23,"COL5A2","collagen type V alpha 2 chain","1290"
"AFFX-r2-Bs-lys-5_at",0.00596,-2.89,-4.74,"","",""
"220363_s_at",0.00597,-2.89,-0.369,"ELMO2","engulfment and cell motility 2","63916"
"210055_at",0.00597,2.89,1.16,"TSHR","thyroid stimulating hormone receptor","7253"
"221020_s_at",0.00597,2.89,0.408,"SLC25A32","solute carrier family 25 member 32","81034"
"206617_s_at",0.00598,-2.89,-0.484,"RENBP","renin binding protein","5973"
"210293_s_at",0.00598,2.89,0.306,"SEC23B","Sec23 homolog B, coat complex II component","10483"
"209101_at",0.00599,2.89,0.996,"CTGF","connective tissue growth factor","1490"
"202922_at",0.00599,2.89,0.343,"GCLC","glutamate-cysteine ligase catalytic subunit","2729"
"219353_at",0.006,2.89,0.459,"NHLRC2","NHL repeat containing 2","374354"
"207667_s_at",0.006,-2.89,-0.256,"LOC100996792///MAP2K3","dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3","100996792///5606"
"206111_at",0.00601,-2.89,-0.595,"RNASE2","ribonuclease A family member 2","6036"
"204135_at",0.00601,2.89,1.12,"FILIP1L","filamin A interacting protein 1 like","11259"
"213111_at",0.00604,2.89,0.44,"PIKFYVE","phosphoinositide kinase, FYVE-type zinc finger containing","200576"
"209121_x_at",0.00604,2.89,0.527,"NR2F2","nuclear receptor subfamily 2 group F member 2","7026"
"217276_x_at",0.00605,2.89,0.0881,"SERHL2","serine hydrolase-like 2","253190"
"210054_at",0.00605,2.89,0.427,"HAUS3","HAUS augmin like complex subunit 3","79441"
"AFFX-r2-Bs-lys-3_at",0.00605,-2.89,-4.33,"","",""
"222116_s_at",0.00606,2.89,0.473,"TBC1D16","TBC1 domain family member 16","125058"
"213463_s_at",0.00606,2.89,0.253,"FAM149B1","family with sequence similarity 149 member B1","317662"
"213730_x_at",0.00606,-2.89,-0.246,"TCF3","transcription factor 3","6929"
"211296_x_at",0.00606,2.89,0.243,"UBC","ubiquitin C","7316"
"204542_at",0.00607,2.88,0.875,"ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2","10610"
"219817_at",0.00607,2.88,0.357,"MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1","51275"
"219202_at",0.00607,-2.88,-0.401,"RHBDF2","rhomboid 5 homolog 2","79651"
"222201_s_at",0.00607,2.88,0.426,"CASP8AP2","caspase 8 associated protein 2","9994"
"206032_at",0.00608,-2.88,-0.183,"DSC3","desmocollin 3","1825"
"212709_at",0.00609,2.88,0.488,"NUP160","nucleoporin 160","23279"
"207923_x_at",0.0061,2.88,0.958,"PAX8","paired box 8","7849"
"213020_at",0.0061,2.88,0.178,"GOSR1","golgi SNAP receptor complex member 1","9527"
"202164_s_at",0.00611,2.88,0.366,"CNOT8","CCR4-NOT transcription complex subunit 8","9337"
"202622_s_at",0.00611,-2.88,-0.633,"ATXN2","ataxin 2","6311"
"200015_s_at",0.00611,2.88,0.37,"Sep-02","septin 2","4735"
"206076_at",0.00611,2.88,0.355,"LRRC23","leucine rich repeat containing 23","10233"
"AFFX-r2-Bs-thr-M_s_at",0.00612,-2.88,-4.47,"","",""
"218405_at",0.00612,2.88,0.447,"ABT1","activator of basal transcription 1","29777"
"218605_at",0.00613,2.88,0.46,"TFB2M","transcription factor B2, mitochondrial","64216"
"201166_s_at",0.00613,2.88,0.176,"PUM1","pumilio RNA binding family member 1","9698"
"37590_g_at",0.00615,2.88,0.209,"","",""
"211530_x_at",0.00616,-2.88,-0.347,"HLA-G","major histocompatibility complex, class I, G","3135"
"217815_at",0.00616,2.88,0.362,"SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit","11198"
"221770_at",0.00617,2.88,0.228,"RPE","ribulose-5-phosphate-3-epimerase","6120"
"57516_at",0.00617,2.88,0.197,"ZNF764","zinc finger protein 764","92595"
"217928_s_at",0.00618,2.88,0.464,"PPP6R3","protein phosphatase 6 regulatory subunit 3","55291"
"208908_s_at",0.00618,-2.88,-0.504,"CAST","calpastatin","831"
"211200_s_at",0.00618,2.88,0.438,"EFCAB2","EF-hand calcium binding domain 2","84288"
"202593_s_at",0.00618,-2.88,-0.571,"GDE1","glycerophosphodiester phosphodiesterase 1","51573"
"205928_at",0.00619,2.88,0.464,"ZNF443","zinc finger protein 443","10224"
"200968_s_at",0.0062,2.88,0.575,"PPIB","peptidylprolyl isomerase B","5479"
"209686_at",0.0062,-2.88,-1.08,"S100B","S100 calcium binding protein B","6285"
"AFFX-LysX-5_at",0.00621,-2.88,-4.67,"","",""
"64899_at",0.00621,-2.88,-0.138,"PLPPR2","phospholipid phosphatase related 2","64748"
"219061_s_at",0.00622,-2.88,-0.391,"LAGE3","L antigen family member 3","8270"
"212249_at",0.00623,2.88,0.478,"PIK3R1","phosphoinositide-3-kinase regulatory subunit 1","5295"
"218175_at",0.00623,-2.87,-0.278,"CCDC92","coiled-coil domain containing 92","80212"
"211703_s_at",0.00624,2.87,0.544,"TM2D1","TM2 domain containing 1","83941"
"218121_at",0.00626,-2.87,-0.231,"HMOX2","heme oxygenase 2","3163"
"206193_s_at",0.00627,-2.87,-0.405,"CDSN","corneodesmosin","1041"
"78383_at",0.00627,2.87,0.302,"TOPORS-AS1","TOPORS antisense RNA 1","100129250"
"209110_s_at",0.00628,-2.87,-0.329,"RGL2","ral guanine nucleotide dissociation stimulator like 2","5863"
"201276_at",0.00628,2.87,0.376,"RAB5B","RAB5B, member RAS oncogene family","5869"
"215990_s_at",0.00628,2.87,0.26,"BCL6","B-cell CLL/lymphoma 6","604"
"201854_s_at",0.00629,2.87,0.293,"ATMIN","ATM interactor","23300"
"212062_at",0.00629,2.87,0.42,"ATP9A","ATPase phospholipid transporting 9A (putative)","10079"
"208066_s_at",0.00629,2.87,0.427,"GTF2B","general transcription factor IIB","2959"
"219865_at",0.0063,2.87,0.652,"LINC00339","long intergenic non-protein coding RNA 339","29092"
"218557_at",0.0063,2.87,0.408,"NIT2","nitrilase family member 2","56954"
"AFFX-ThrX-M_at",0.0063,-2.87,-4.45,"","",""
"214126_at",0.0063,2.87,0.255,"","",""
"211531_x_at",0.00631,-2.87,-0.418,"PRB1","proline rich protein BstNI subfamily 1","5542"
"201760_s_at",0.00631,2.87,0.38,"WSB2","WD repeat and SOCS box containing 2","55884"
"46270_at",0.00631,2.87,0.368,"UBAP1","ubiquitin associated protein 1","51271"
"207829_s_at",0.00631,2.87,0.213,"BNIP1","BCL2 interacting protein 1","662"
"AFFX-PheX-M_at",0.00632,-2.87,-4.01,"","",""
"201354_s_at",0.00632,-2.87,-0.313,"BAZ2A","bromodomain adjacent to zinc finger domain 2A","11176"
"207431_s_at",0.00632,-2.87,-0.461,"DEGS1","delta 4-desaturase, sphingolipid 1","8560"
"203341_at",0.00632,2.87,0.41,"CEBPZ","CCAAT/enhancer binding protein zeta","10153"
"203052_at",0.00633,-2.87,-0.768,"C2","complement component 2","717"
"217635_s_at",0.00633,-2.87,-0.396,"POLG","DNA polymerase gamma, catalytic subunit","5428"
"212434_at",0.00633,2.87,0.302,"GRPEL1","GrpE like 1, mitochondrial","80273"
"205718_at",0.00636,-2.87,-0.859,"ITGB7","integrin subunit beta 7","3695"
"201496_x_at",0.00636,2.87,0.946,"MYH11","myosin heavy chain 11","4629"
"200018_at",0.00637,2.87,0.314,"LOC100508408///SNORD14B///RPS13","uncharacterized LOC100508408///small nucleolar RNA, C/D box 14B///ribosomal protein S13","100508408///85388///6207"
"206818_s_at",0.00638,2.87,0.579,"CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2","54805"
"219449_s_at",0.00639,2.87,0.428,"TMEM70","transmembrane protein 70","54968"
"AFFX-ThrX-5_at",0.0064,-2.86,-4.35,"","",""
"AFFX-ThrX-3_at",0.0064,-2.86,-4.62,"","",""
"206286_s_at",0.0064,2.86,0.341,"TDGF1P3///TDGF1","teratocarcinoma-derived growth factor 1 pseudogene 3///teratocarcinoma-derived growth factor 1","6998///6997"
"211538_s_at",0.0064,2.86,0.638,"HSPA2","heat shock protein family A (Hsp70) member 2","3306"
"211115_x_at",0.00641,2.86,0.519,"GEMIN2","gem nuclear organelle associated protein 2","8487"
"208347_at",0.00641,-2.86,-0.146,"","",""
"211258_s_at",0.00641,-2.86,-0.314,"TGFA","transforming growth factor alpha","7039"
"200082_s_at",0.00642,2.86,0.24,"RPS7","ribosomal protein S7","6201"
"211954_s_at",0.00642,2.86,0.466,"IPO5","importin 5","3843"
"216305_s_at",0.00645,2.86,0.443,"GCFC2","GC-rich sequence DNA-binding factor 2","6936"
"215208_x_at",0.00645,-2.86,-0.419,"RPL35A","ribosomal protein L35a","6165"
"213535_s_at",0.00645,-2.86,-0.362,"UBE2I","ubiquitin conjugating enzyme E2 I","7329"
"207767_s_at",0.00646,-2.86,-0.231,"EGR4","early growth response 4","1961"
"217294_s_at",0.00646,-2.86,-0.634,"ENO1","enolase 1","2023"
"32723_at",0.00647,2.86,0.197,"CSTF1","cleavage stimulation factor subunit 1","1477"
"205600_x_at",0.00647,-2.86,-0.145,"HOXB5","homeobox B5","3215"
"220370_s_at",0.00648,2.86,0.38,"USP36","ubiquitin specific peptidase 36","57602"
"205142_x_at",0.00649,-2.86,-0.271,"ABCD1","ATP binding cassette subfamily D member 1","215"
"200759_x_at",0.00649,2.86,0.313,"NFE2L1","nuclear factor, erythroid 2 like 1","4779"
"218336_at",0.00651,-2.86,-0.267,"PFDN2","prefoldin subunit 2","5202"
"207194_s_at",0.00651,-2.86,-0.513,"ICAM4","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","3386"
"AFFX-DapX-3_at",0.00653,-2.86,-3.34,"","",""
"209639_s_at",0.00653,-2.86,-0.189,"RGS12","regulator of G-protein signaling 12","6002"
"219911_s_at",0.00653,-2.86,-0.452,"SLCO4A1","solute carrier organic anion transporter family member 4A1","28231"
"206501_x_at",0.00654,-2.86,-0.255,"ETV1","ETS variant 1","2115"
"AFFX-r2-Bs-phe-3_at",0.00654,-2.86,-4.12,"","",""
"218472_s_at",0.00654,2.86,0.372,"PELO","pelota homolog (Drosophila)","53918"
"212559_at",0.00654,-2.86,-0.216,"PRKAR1B","protein kinase cAMP-dependent type I regulatory subunit beta","5575"
"208934_s_at",0.00654,-2.86,-0.537,"LGALS8","galectin 8","3964"
"200808_s_at",0.00655,-2.86,-0.609,"ZYX","zyxin","7791"
"200740_s_at",0.00656,2.86,0.236,"SUMO3","small ubiquitin-like modifier 3","6612"
"AFFX-TrpnX-5_at",0.00657,-2.85,-4.08,"","",""
"201528_at",0.00658,2.85,0.322,"RPA1","replication protein A1","6117"
"212914_at",0.00658,2.85,0.606,"CBX7","chromobox 7","23492"
"219671_at",0.00659,-2.85,-0.983,"HPCAL4","hippocalcin like 4","51440"
"217117_x_at",0.00659,-2.85,-0.182,"MUC3B///MUC3A","mucin 3B, cell surface associated///mucin 3A, cell surface associated","57876///4584"
"210907_s_at",0.0066,2.85,0.399,"PDCD10","programmed cell death 10","11235"
"212297_at",0.0066,2.85,0.486,"ATP13A3","ATPase 13A3","79572"
"209096_at",0.0066,2.85,0.391,"UBE2V2","ubiquitin conjugating enzyme E2 V2","7336"
"219868_s_at",0.00661,-2.85,-0.441,"ANKFY1","ankyrin repeat and FYVE domain containing 1","51479"
"219922_s_at",0.00661,-2.85,-0.838,"LTBP3","latent transforming growth factor beta binding protein 3","4054"
"210189_at",0.00661,2.85,0.273,"HSPA1L","heat shock protein family A (Hsp70) member 1 like","3305"
